run_id,num_chunks,mapper_count,split,map_serial_sum,map_max,map_wall,reduce,end_to_end_serial,end_to_end_parallel_est,result_url
bc92785e,1,3,0.13801217079162598,0.11842179298400879,0.11842179298400879,0.11904788017272949,0.08970022201538086,0.3461341857910156,0.34676027297973633,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,2,3,0.16783905029296875,0.18387842178344727,0.0936887264251709,0.09438300132751465,0.10763120651245117,0.4593486785888672,0.36985325813293457,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,2,3,0.18660306930541992,0.19352006912231445,0.1005711555480957,0.10129809379577637,0.11390376091003418,0.49402689933776855,0.40180492401123047,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,2,3,0.11384105682373047,0.18831610679626465,0.09469008445739746,0.09520483016967773,0.11318802833557129,0.4153451919555664,0.3222339153289795,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,2,3,0.13335084915161133,0.18278193473815918,0.0929107666015625,0.09418296813964844,0.11788535118103027,0.4340181350708008,0.34541916847229004,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,2,3,0.11954689025878906,0.19439911842346191,0.09747314453125,0.09831404685974121,0.1202540397644043,0.4342000484466553,0.33811497688293457,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,3,3,0.155106782913208,0.3344714641571045,0.1360797882080078,0.13834404945373535,0.14771509170532227,0.6372933387756348,0.4411659240722656,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,3,3,0.16759681701660156,0.2942984104156494,0.10517621040344238,0.10589194297790527,0.14108777046203613,0.6029829978942871,0.41457653045654297,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,3,3,0.16546916961669922,0.27808308601379395,0.09407496452331543,0.09468603134155273,0.14568114280700684,0.5892333984375,0.4058363437652588,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,3,3,0.18591809272766113,0.28613805770874023,0.10236382484436035,0.10307097434997559,0.19411420822143555,0.6661703586578369,0.48310327529907227,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,3,3,0.13727617263793945,0.3007776737213135,0.10344076156616211,0.10436725616455078,0.1459519863128662,0.5840058326721191,0.38759541511535645,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,6,3,0.20362305641174316,0.5266885757446289,0.09582781791687012,0.1887052059173584,0.22151398658752441,0.9518256187438965,0.613842248916626,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,6,3,0.22618794441223145,0.5855929851531982,0.11336183547973633,0.20845293998718262,0.2176058292388916,1.0293867588043213,0.6522467136383057,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,6,3,0.2503507137298584,0.569180965423584,0.11099720001220703,0.2003788948059082,0.22287702560424805,1.0424087047576904,0.6736066341400146,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,6,3,0.22774291038513184,0.5633213520050049,0.10401391983032227,0.20682382583618164,0.2471301555633545,1.0381944179534912,0.681696891784668,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,6,3,0.20384502410888672,0.5191752910614014,0.09325790405273438,0.17850399017333984,0.2648618221282959,0.987882137298584,0.6472108364105225,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,9,3,0.3489491939544678,0.9508130550384521,0.1914219856262207,0.373089075088501,0.3632800579071045,1.6630423069000244,1.0853183269500732,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,9,3,0.30164313316345215,0.9523468017578125,0.1497030258178711,0.33440470695495605,0.29600095748901367,1.5499908924102783,0.9320487976074219,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,9,3,0.3370969295501709,0.9101834297180176,0.1167609691619873,0.3082160949707031,0.34774303436279297,1.5950233936309814,0.993056058883667,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,9,3,0.30749011039733887,0.8889462947845459,0.14666080474853516,0.3294069766998291,0.38642406463623047,1.5828604698181152,1.0233211517333984,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
bc92785e,9,3,0.2819099426269531,0.8592278957366943,0.1263120174407959,0.29506897926330566,0.3461141586303711,1.4872519969940186,0.9230930805206299,s3://cs6650-mini-mapreduce/reduce/run-bc92785e/result.json
