op,key,latency_ms,stale,version,timestamp_ms
write,key0018,404.00,false,35,1775421989184
write,key0018,405.00,false,35,1775421989186
write,key0006,405.00,false,25,1775421989190
write,key0010,407.00,false,28,1775421989190
write,key0001,405.00,false,31,1775421989190
read,key0003,52.00,false,30,1775421989299
read,key0001,56.00,false,31,1775421989356
write,key0017,401.00,false,26,1775421989335
write,key0012,402.00,false,36,1775421989360
write,key0006,404.00,false,25,1775421989488
write,key0011,402.00,false,38,1775421989589
write,key0013,405.00,false,19,1775421989643
write,key0010,405.00,false,29,1775421989643
write,key0002,405.00,false,36,1775421989643
write,key0015,405.00,false,31,1775421989655
write,key0000,405.00,false,28,1775421989655
read,key0004,54.00,false,30,1775421989754
write,key0009,403.00,false,31,1775421989760
write,key0009,402.00,false,31,1775421989792
write,key0017,405.00,false,27,1775421989818
write,key0002,404.00,false,36,1775421989947
read,key0014,53.00,false,35,1775421990055
write,key0014,410.00,false,35,1775421990054
read,key0008,52.00,false,33,1775421990107
write,key0001,405.00,false,32,1775421990106
write,key0004,403.00,false,30,1775421990102
write,key0006,405.00,false,26,1775421990115
write,key0018,405.00,false,37,1775421990115
write,key0014,409.00,false,35,1775421990164
write,key0003,403.00,false,32,1775421990216
write,key0018,402.00,false,37,1775421990250
write,key0007,404.00,false,38,1775421990277
write,key0002,404.00,false,37,1775421990512
write,key0001,404.00,false,33,1775421990512
write,key0012,402.00,false,37,1775421990566
write,key0006,403.00,false,27,1775421990567
write,key0009,402.00,false,32,1775421990571
write,key0003,401.00,false,32,1775421990571
write,key0014,404.00,false,36,1775421990621
write,key0013,403.00,false,20,1775421990671
write,key0018,403.00,false,38,1775421990709
read,key0000,53.00,false,28,1775421990777
write,key0001,404.00,false,34,1775421990733
read,key0016,52.00,false,28,1775421990818
read,key0000,53.00,false,28,1775421990839
read,key0011,52.00,false,39,1775421990892
read,key0010,52.00,false,30,1775421990944
write,key0010,405.00,false,30,1775421990972
write,key0001,404.00,false,35,1775421990972
write,key0009,401.00,false,33,1775421991025
write,key0011,402.00,false,39,1775421991025
write,key0014,404.00,false,37,1775421991025
write,key0008,401.00,false,34,1775421991025
write,key0007,407.00,false,39,1775421991081
write,key0004,402.00,false,32,1775421991179
write,key0019,410.00,false,33,1775421991228
write,key0012,404.00,false,38,1775421991349
write,key0004,405.00,false,32,1775421991434
write,key0010,403.00,false,31,1775421991435
write,key0019,402.00,false,33,1775421991484
write,key0018,402.00,false,39,1775421991485
read,key0012,52.00,false,38,1775421991541
write,key0000,403.00,false,29,1775421991491
write,key0017,403.00,false,28,1775421991491
write,key0005,405.00,false,27,1775421991539
write,key0011,404.00,false,40,1775421991639
write,key0009,406.00,false,35,1775421991690
write,key0009,402.00,false,35,1775421991805
write,key0008,406.00,false,36,1775421991894
write,key0008,403.00,false,36,1775421991944
write,key0014,404.00,false,40,1775421991944
write,key0014,404.00,false,40,1775421991944
write,key0014,404.00,false,40,1775421991949
write,key0018,404.00,false,41,1775421991949
write,key0018,403.00,false,41,1775421992000
write,key0019,408.00,false,36,1775421992099
write,key0005,403.00,false,28,1775421992147
write,key0019,405.00,false,36,1775421992264
write,key0011,402.00,false,41,1775421992349
write,key0003,405.00,false,36,1775421992406
write,key0008,408.00,false,37,1775421992410
write,key0016,407.00,false,29,1775421992406
write,key0004,405.00,false,33,1775421992406
write,key0003,405.00,false,36,1775421992410
write,key0019,405.00,false,36,1775421992459
write,key0003,404.00,false,36,1775421992557
write,key0013,403.00,false,21,1775421992610
read,key0014,53.00,false,41,1775421992718
write,key0015,402.00,false,32,1775421992726
write,key0007,405.00,false,40,1775421992811
write,key0005,406.00,false,29,1775421992872
write,key0009,406.00,false,38,1775421992872
write,key0016,406.00,false,30,1775421992872
write,key0011,407.00,false,42,1775421992873
write,key0009,406.00,false,38,1775421992872
write,key0014,402.00,false,41,1775421992915
read,key0014,54.00,false,41,1775421992982
read,key0011,54.00,false,42,1775421992982
write,key0012,403.00,false,39,1775421993015
write,key0013,404.00,false,23,1775421993122
write,key0010,403.00,false,33,1775421993183
write,key0013,407.00,false,23,1775421993275
write,key0003,402.00,false,37,1775421993331
write,key0014,410.00,false,42,1775421993338
write,key0010,410.00,false,33,1775421993338
write,key0000,403.00,false,30,1775421993376
write,key0008,401.00,false,39,1775421993384
write,key0001,401.00,false,36,1775421993384
write,key0006,405.00,false,28,1775421993477
write,key0019,404.00,false,37,1775421993580
write,key0008,401.00,false,40,1775421993641
write,key0007,408.00,false,42,1775421993738
write,key0005,404.00,false,30,1775421993788
write,key0001,402.00,false,37,1775421993794
write,key0007,402.00,false,42,1775421993794
write,key0015,405.00,false,33,1775421993836
write,key0017,403.00,false,30,1775421993845
write,key0008,403.00,false,40,1775421993845
write,key0017,406.00,false,30,1775421993939
write,key0003,405.00,false,38,1775421994040
write,key0002,402.00,false,38,1775421994100
write,key0010,402.00,false,34,1775421994194
write,key0004,402.00,false,34,1775421994243
write,key0019,406.00,false,38,1775421994255
write,key0005,406.00,false,33,1775421994255
write,key0012,404.00,false,40,1775421994296
write,key0017,404.00,false,31,1775421994305
write,key0003,404.00,false,39,1775421994305
read,key0018,52.00,false,41,1775421994360
write,key0005,402.00,false,33,1775421994396
write,key0008,402.00,false,41,1775421994500
write,key0005,405.00,false,33,1775421994559
read,key0018,54.00,false,42,1775421994667
write,key0017,404.00,false,33,1775421994652
write,key0001,407.00,false,38,1775421994703
write,key0004,402.00,false,36,1775421994710
write,key0018,406.00,false,42,1775421994755
write,key0017,402.00,false,33,1775421994762
write,key0014,402.00,false,43,1775421994762
write,key0011,405.00,false,44,1775421994764
read,key0018,52.00,false,42,1775421994862
read,key0017,52.00,false,33,1775421994868
