op,key,latency_ms,stale,version,timestamp_ms
read,key0000,2.00,false,0,1775365763498
read,key0005,1.00,false,0,1775365763499
read,key0008,2.00,false,0,1775365763499
read,key0004,2.00,false,0,1775365763499
read,key0006,3.00,false,1,1775365763501
read,key0006,2.00,false,0,1775365763502
read,key0004,3.00,false,0,1775365763502
read,key0009,4.00,false,0,1775365763503
read,key0011,5.00,false,0,1775365763503
read,key0000,5.00,false,0,1775365763503
read,key0006,5.00,false,0,1775365763503
read,key0001,4.00,false,0,1775365763503
read,key0016,2.00,false,0,1775365763504
read,key0010,1.00,false,0,1775365763504
read,key0000,1.00,false,0,1775365763504
read,key0011,1.00,false,0,1775365763505
read,key0007,2.00,false,0,1775365763505
read,key0019,2.00,false,0,1775365763506
read,key0016,2.00,false,0,1775365763506
read,key0015,3.00,false,0,1775365763506
read,key0010,3.00,false,0,1775365763506
read,key0006,2.00,false,0,1775365763506
read,key0011,3.00,false,0,1775365763507
read,key0014,1.00,false,0,1775365763507
read,key0000,2.00,false,0,1775365763508
read,key0007,2.00,false,0,1775365763509
read,key0004,2.00,false,0,1775365763509
read,key0017,2.00,false,0,1775365763509
read,key0019,3.00,false,0,1775365763509
read,key0019,1.00,false,0,1775365763510
read,key0000,3.00,false,0,1775365763510
read,key0018,2.00,false,0,1775365763510
read,key0016,4.00,false,0,1775365763510
read,key0017,2.00,false,0,1775365763511
read,key0016,1.00,false,0,1775365763511
read,key0017,1.00,false,0,1775365763511
read,key0018,2.00,false,0,1775365763511
read,key0011,1.00,false,0,1775365763512
read,key0014,2.00,false,0,1775365763512
read,key0001,2.00,false,0,1775365763512
read,key0011,2.00,false,0,1775365763512
read,key0015,1.00,false,0,1775365763513
read,key0004,1.00,false,0,1775365763513
read,key0016,1.00,false,0,1775365763513
read,key0016,2.00,false,0,1775365763513
read,key0008,1.00,false,0,1775365763514
read,key0016,1.00,false,0,1775365763514
read,key0016,1.00,false,0,1775365763514
read,key0004,2.00,false,0,1775365763514
read,key0016,1.00,false,0,1775365763514
read,key0008,2.00,false,0,1775365763514
read,key0007,1.00,false,0,1775365763515
read,key0005,1.00,false,0,1775365763515
read,key0016,2.00,false,0,1775365763516
read,key0004,2.00,false,0,1775365763517
read,key0000,2.00,false,0,1775365763517
read,key0012,3.00,false,0,1775365763517
read,key0008,3.00,false,0,1775365763518
read,key0000,4.00,false,0,1775365763518
read,key0012,4.00,false,0,1775365763519
read,key0011,3.00,false,0,1775365763519
read,key0002,3.00,false,0,1775365763520
read,key0008,3.00,false,0,1775365763520
read,key0000,4.00,false,0,1775365763521
read,key0008,5.00,false,0,1775365763522
read,key0008,4.00,false,0,1775365763524
read,key0019,4.00,false,0,1775365763524
read,key0018,5.00,false,0,1775365763524
read,key0018,5.00,false,0,1775365763524
read,key0000,4.00,false,0,1775365763524
