op,key,latency_ms,stale,version,timestamp_ms
write,key0005,814.00,false,32,1775422072935
write,key0009,816.00,false,33,1775422072935
write,key0007,815.00,false,23,1775422072936
write,key0010,816.00,false,34,1775422072935
write,key0007,815.00,false,23,1775422072936
write,key0004,815.00,false,38,1775422072936
write,key0017,816.00,false,29,1775422072936
write,key0013,817.00,false,29,1775422072937
write,key0016,818.00,false,25,1775422072937
write,key0004,812.00,false,39,1775422073750
write,key0015,814.00,false,30,1775422073751
write,key0001,813.00,false,39,1775422073752
write,key0000,805.00,false,32,1775422073751
write,key0012,814.00,false,33,1775422073751
write,key0008,816.00,false,32,1775422073753
write,key0000,819.00,false,32,1775422073758
write,key0016,814.00,false,27,1775422073753
write,key0009,816.00,false,34,1775422073753
write,key0019,819.00,false,32,1775422073760
write,key0010,811.00,false,38,1775422074563
write,key0002,807.00,false,23,1775422074564
write,key0010,807.00,false,38,1775422074568
read,key0010,0.00,false,38,1775422074569
write,key0001,806.00,false,40,1775422074571
write,key0004,815.00,false,40,1775422074572
write,key0017,806.00,false,30,1775422074572
write,key0007,808.00,false,25,1775422074573
write,key0010,816.00,false,38,1775422074573
write,key0012,809.00,false,34,1775422074573
write,key0010,817.00,false,38,1775422074573
read,key0006,1.00,false,26,1775422074581
write,key0006,809.00,false,27,1775422075378
write,key0015,805.00,false,32,1775422075378
write,key0009,815.00,false,35,1775422075379
write,key0007,808.00,false,26,1775422075379
write,key0011,804.00,false,30,1775422075380
write,key0014,804.00,false,29,1775422075380
write,key0015,815.00,false,32,1775422075379
write,key0019,807.00,false,33,1775422075381
read,key0004,6.00,false,40,1775422075389
write,key0018,812.00,false,30,1775422075387
read,key0012,7.00,false,34,1775422075391
write,key0013,808.00,false,30,1775422075390
write,key0000,808.00,false,33,1775422076197
write,key0001,813.00,false,42,1775422076197
write,key0016,815.00,false,28,1775422076197
write,key0003,806.00,false,25,1775422076197
write,key0001,806.00,false,42,1775422076198
write,key0005,813.00,false,34,1775422076197
write,key0008,814.00,false,33,1775422076197
write,key0005,814.00,false,34,1775422076197
write,key0019,807.00,false,34,1775422076198
write,key0004,812.00,false,41,1775422076197
write,key0018,814.00,false,32,1775422077015
write,key0000,814.00,false,35,1775422077015
write,key0011,815.00,false,31,1775422077016
write,key0003,816.00,false,27,1775422077016
write,key0000,814.00,false,35,1775422077015
write,key0018,815.00,false,32,1775422077016
write,key0006,814.00,false,28,1775422077015
write,key0009,813.00,false,36,1775422077015
write,key0003,814.00,false,27,1775422077015
write,key0012,814.00,false,35,1775422077015
write,key0016,813.00,false,29,1775422077832
write,key0012,814.00,false,36,1775422077832
write,key0003,812.00,false,28,1775422077832
write,key0001,814.00,false,44,1775422077832
write,key0001,814.00,false,44,1775422077834
write,key0017,812.00,false,34,1775422077832
write,key0017,812.00,false,34,1775422077831
write,key0017,812.00,false,34,1775422077832
write,key0017,815.00,false,34,1775422077833
write,key0014,813.00,false,30,1775422077832
read,key0011,5.00,false,31,1775422077842
read,key0013,5.00,false,30,1775422077844
read,key0011,3.00,false,31,1775422077847
write,key0007,817.00,false,28,1775422078655
write,key0008,817.00,false,36,1775422078655
write,key0017,818.00,false,35,1775422078655
write,key0008,807.00,false,36,1775422078655
write,key0003,818.00,false,29,1775422078656
write,key0010,819.00,false,40,1775422078656
write,key0016,817.00,false,30,1775422078655
write,key0007,818.00,false,28,1775422078656
write,key0005,814.00,false,35,1775422078656
read,key0000,6.00,false,35,1775422078664
write,key0008,820.00,false,36,1775422078658
write,key0007,807.00,false,29,1775422079471
write,key0011,813.00,false,34,1775422079471
write,key0018,813.00,false,34,1775422079471
write,key0018,813.00,false,35,1775422079471
write,key0011,813.00,false,34,1775422079471
write,key0012,813.00,false,38,1775422079471
write,key0019,813.00,false,35,1775422079471
write,key0012,813.00,false,38,1775422079471
write,key0011,814.00,false,34,1775422079472
read,key0014,4.00,false,30,1775422079477
read,key0017,4.00,false,35,1775422079478
read,key0007,4.00,false,29,1775422079478
write,key0008,808.00,false,37,1775422079475
write,key0007,816.00,false,30,1775422080289
write,key0013,814.00,false,32,1775422080290
write,key0011,816.00,false,35,1775422080289
write,key0013,811.00,false,32,1775422080290
write,key0008,816.00,false,38,1775422080290
write,key0006,812.00,false,29,1775422080290
write,key0002,811.00,false,24,1775422080290
write,key0000,815.00,false,36,1775422080289
write,key0018,816.00,false,35,1775422080289
write,key0005,807.00,false,36,1775422080289
read,key0010,6.00,false,40,1775422080298
read,key0006,6.00,false,30,1775422080298
read,key0019,3.00,false,35,1775422080301
read,key0005,1.00,false,36,1775422080303
write,key0017,822.00,false,36,1775422081115
write,key0008,823.00,false,39,1775422081115
write,key0009,823.00,false,37,1775422081115
write,key0001,812.00,false,46,1775422081115
write,key0004,817.00,false,42,1775422081116
write,key0002,822.00,false,25,1775422081115
write,key0005,823.00,false,37,1775422081115
write,key0001,824.00,false,46,1775422081116
write,key0006,824.00,false,30,1775422081116
write,key0010,823.00,false,41,1775422081116
write,key0007,806.00,false,31,1775422081923
write,key0019,805.00,false,36,1775422081923
write,key0004,805.00,false,43,1775422081923
write,key0000,804.00,false,38,1775422081924
write,key0011,805.00,false,36,1775422081924
write,key0009,804.00,false,38,1775422081924
read,key0015,1.00,false,32,1775422081926
write,key0006,807.00,false,31,1775422081925
write,key0001,808.00,false,47,1775422081925
write,key0000,805.00,false,38,1775422081925
read,key0009,1.00,false,38,1775422081928
write,key0018,807.00,false,37,1775422081926
write,key0018,804.00,false,39,1775422082731
write,key0018,806.00,false,39,1775422082731
write,key0017,805.00,false,37,1775422082731
write,key0000,803.00,false,39,1775422082731
write,key0019,806.00,false,38,1775422082731
write,key0011,805.00,false,38,1775422082732
write,key0019,807.00,false,38,1775422082732
write,key0009,805.00,false,39,1775422082734
write,key0008,807.00,false,40,1775422082732
write,key0011,805.00,false,38,1775422082732
write,key0018,819.00,false,40,1775422083551
write,key0006,814.00,false,32,1775422083551
write,key0016,819.00,false,31,1775422083551
write,key0014,819.00,false,31,1775422083551
write,key0000,819.00,false,40,1775422083551
write,key0003,817.00,false,30,1775422083551
write,key0010,819.00,false,43,1775422083551
write,key0010,814.00,false,43,1775422083551
write,key0013,815.00,false,33,1775422083551
write,key0012,817.00,false,39,1775422083551
write,key0010,813.00,false,45,1775422084368
write,key0013,813.00,false,34,1775422084368
write,key0012,814.00,false,40,1775422084368
write,key0002,813.00,false,26,1775422084368
write,key0017,813.00,false,38,1775422084368
write,key0019,814.00,false,39,1775422084368
write,key0010,813.00,false,45,1775422084367
write,key0014,813.00,false,32,1775422084368
write,key0007,813.00,false,32,1775422084367
write,key0005,814.00,false,38,1775422084368
read,key0011,3.00,false,38,1775422084375
write,key0014,819.00,false,34,1775422085191
write,key0014,818.00,false,34,1775422085191
write,key0012,819.00,false,41,1775422085191
write,key0018,819.00,false,44,1775422085192
write,key0008,819.00,false,41,1775422085191
write,key0004,819.00,false,44,1775422085191
write,key0016,815.00,false,32,1775422085190
write,key0018,819.00,false,44,1775422085191
write,key0018,818.00,false,44,1775422085191
write,key0018,819.00,false,44,1775422085191
write,key0014,812.00,false,36,1775422086006
write,key0014,812.00,false,36,1775422086006
write,key0002,813.00,false,27,1775422086007
write,key0019,813.00,false,41,1775422086007
write,key0012,813.00,false,44,1775422086007
write,key0012,811.00,false,44,1775422086006
write,key0000,812.00,false,42,1775422086006
write,key0012,813.00,false,44,1775422086007
write,key0019,812.00,false,41,1775422086007
write,key0000,813.00,false,42,1775422086007
read,key0014,4.00,false,36,1775422086013
read,key0016,6.00,false,32,1775422086015
write,key0016,814.00,false,33,1775422086823
write,key0001,814.00,false,48,1775422086823
write,key0010,814.00,false,46,1775422086823
write,key0003,809.00,false,31,1775422086822
write,key0006,813.00,false,33,1775422086823
write,key0011,814.00,false,39,1775422086823
write,key0013,807.00,false,35,1775422086822
write,key0009,814.00,false,40,1775422086822
write,key0012,814.00,false,45,1775422086822
write,key0007,812.00,false,33,1775422086822
write,key0011,813.00,false,40,1775422087638
write,key0015,814.00,false,34,1775422087639
write,key0013,815.00,false,37,1775422087640
write,key0012,815.00,false,46,1775422087640
write,key0009,814.00,false,41,1775422087639
write,key0019,815.00,false,42,1775422087640
write,key0015,814.00,false,34,1775422087640
write,key0014,816.00,false,37,1775422087642
write,key0013,817.00,false,37,1775422087642
write,key0002,814.00,false,28,1775422087639
write,key0003,817.00,false,32,1775422088459
